state_name,city,"ROUND(AVG(Median),1)"
Pennsylvania,Brodheadsville,60072
Montana,Power,60066
Colorado,Englewood,60064
Maine,Sidney,60064
Washington,"University Pla",60045.5
Oklahoma,"Red Rock",60012
Missouri,"Oak Grove",60008
Texas,Sanger,60003
Ohio,Genoa,59995
Alabama,"Ft Rucker",59974
"New York",Waverly,59963
Massachusetts,Provincetown,59958
Utah,Payson,59955.3
"North Dakota","New Town",59954
Minnesota,"East Grand Forks",59936
Massachusetts,"South Dennis",59933
Maryland,Washington,59922.7
Virginia,Falmouth,59922
Wisconsin,Auburndale,59902.5
California,"Rancho Cucamonga",59902
"New York",Newport,59899
Wisconsin,Osceola,59898
"New York","Van Hornesville",59873
Ohio,Fairborn,59868.3
Virginia,Gordonsville,59867
Oklahoma,"Oklahoma City",59865
Connecticut,Brookfield,59849
Pennsylvania,Bath,59828
Massachusetts,Otis,59823
Iowa,Readlyn,59820
Minnesota,Melrose,59804.5
Kansas,Leoti,59800
Alaska,Buckland,59795
Iowa,Paullina,59795
Oregon,"Junction City",59795
"New York",Blasdell,59795
Ohio,Botkins,59794
Wisconsin,Bloomington,59793
"New York","Lake Placid",59777
Hawaii,Wahiawa,59775
Wisconsin,"Prairie Du Sac",59775
Massachusetts,Boston,59771.9
Ohio,Willoughby,59765
"South Dakota",Mellette,59762
Connecticut,Oakville,59756
"New York",Glendale,59753
Texas,Nederland,59753
Texas,Campbell,59750
Pennsylvania,Sharon,59732
"New York",Williamson,59731.5
"New Jersey",Leonardo,59728
Minnesota,Watertown,59719.5
Massachusetts,Chatham,59709
California,Susanville,59703
Iowa,Bondurant,59697
Ohio,"New Knoxville",59684
Maryland,"Mardela Springs",59681
"South Dakota",Flandreau,59654
Wisconsin,Neenah,59653.8
Texas,Chandler,59625
Pennsylvania,Media,59621.7
Pennsylvania,Fayetteville,59617
Washington,Davenport,59609
Indiana,Vevay,59603
Missouri,"Prairie Home",59591
Nebraska,Shelton,59553
Oklahoma,Orlando,59537
"New York",Peekskill,59531.7
Texas,Alvin,59529.4
Alaska,Sitka,59519
Texas,Moulton,59511
Wisconsin,Algoma,59493
Michigan,Vicksburg,59489
Michigan,"Ottawa Lake",59468
Texas,Lingleville,59458
Pennsylvania,Coraopolis,59456.3
Ohio,Arlington,59455
Wisconsin,Pardeeville,59443
California,Alhambra,59440.1
Tennessee,Bradyville,59417
Oklahoma,"Broken Arrow",59414.6
Pennsylvania,Ruffsdale,59412
Pennsylvania,Archbald,59401
"New York",Attica,59396
"New York",Windsor,59393
Michigan,"Byron Center",59389
"North Dakota",Cando,59386
"New York",Frankfort,59384.5
"New Jersey",Farmingdale,59371
California,Fortuna,59364
Wisconsin,Columbus,59363
"New Jersey","Hasbrouck Heights",59333
Missouri,Humphreys,59331
California,"Lemon Grove",59324.3
Wisconsin,"Lake Geneva",59308
Virginia,Milford,59306.5
"New Jersey","Lanoka Harbor",59305
Montana,"East Helena",59300
"North Dakota",Kindred,59299
Texas,Pep,59298
Michigan,"Grosse Ile",59281
Maine,Monmouth,59256
Montana,Fairfield,59256
Pennsylvania,Cleona,59253
Ohio,Lindsey,59250
Wisconsin,Bonduel,59216.7
Utah,Roy,59215
"North Carolina",Trinity,59197
Minnesota,Canby,59196.5
Ohio,"Grover Hill",59195
Ohio,Burton,59184.5
California,"Midway City",59181
Michigan,Ira,59179.5
Texas,"Three Rivers",59171
Michigan,Laingsburg,59164
Oregon,Glide,59157
Florida,"Palm Beach Gardens",59155.5
Washington,Washtucna,59151
Ohio,"West Elkton",59142
Florida,"Spring Hill",59135.4
Wisconsin,"Saint Croix Falls",59133
Alaska,Homer,59124
Texas,Seminole,59120
Illinois,Hampshire,59111
Maine,Hallowell,59106
Wisconsin,"De Pere",59096.7
Kansas,Norwich,59056
Kentucky,Bremen,59039
Missouri,Festus,59038
Texas,Wolfforth,59036.2
"New Mexico","Las Cruces",59034.4
Minnesota,Crookston,59031.5
Illinois,Broadview,59028
Ohio,Swanton,59013
"North Carolina","Kitty Hawk",58981
Illinois,Gifford,58969
Texas,Howe,58967
Wisconsin,Hilbert,58936
Arkansas,Maynard,58931
Florida,Titusville,58929.5
Iowa,Gladbrook,58914
Washington,Spanaway,58911.7
Washington,Anacortes,58905.5
Hawaii,Makawao,58898
Illinois,Joy,58877
Ohio,Napoleon,58876
Illinois,"South Holland",58873
Hawaii,Paia,58872
Maryland,Street,58865
"New York",Germantown,58859
Nebraska,"St Paul",58850
Vermont,Washington,58845
"New York",Liverpool,58844.6
Oklahoma,Laverne,58830
"New Jersey",Bellmawr,58826
Utah,Nephi,58824
Florida,Mascotte,58811
Oklahoma,Ringwood,58799
Illinois,Hoyleton,58796
Texas,Guthrie,58787
Mississippi,Hurley,58784
"New York",Brewerton,58783
Wisconsin,Cashton,58778
Illinois,"Granite City",58774.8
"New Mexico",Carlsbad,58774.2
California,"Agua Dulce",58769
Virginia,Esmont,58741
Louisiana,Castor,58737
Kentucky,Catlettsburg,58726
Kansas,Lindsborg,58725
Louisiana,Summerfield,58722
Nebraska,Morrill,58695
Wisconsin,Mosinee,58690.7
Maine,Bucksport,58688
Ohio,Waynesfield,58678
Pennsylvania,Minersville,58677.3
Pennsylvania,"Harveys Lake",58676
Illinois,"Mount Morris",58656
Texas,Crane,58644
Maine,Westbrook,58638.7
Indiana,Indianapolis,58630.4
Pennsylvania,Palmyra,58625
Florida,Lakeland,58622.8
Iowa,Hastings,58599
Illinois,Manteno,58583
"North Carolina","Sugar Grove",58561
Illinois,Wilmington,58560
Texas,Burton,58547
Michigan,Romulus,58546
Pennsylvania,Verona,58522
Texas,Princeton,58511
Minnesota,Kenyon,58494
"South Dakota","Elk Point",58491
Oregon,Coquille,58490
Wisconsin,Sullivan,58473
"New York",Henrietta,58463
Indiana,Hobart,58455
Ohio,Monclova,58455
Ohio,Shreve,58453
Missouri,Salisbury,58428
Maine,Lisbon,58419
Arkansas,Lonoke,58416
"South Dakota",Wilmot,58412
Pennsylvania,"Union City",58412
Iowa,Jewell,58406
Nebraska,Henderson,58404
Michigan,"New Haven",58402.5
"New Mexico",Hobbs,58391.8
Iowa,Sidney,58388
Ohio,Hamersville,58379
Ohio,Amherst,58377.2
Pennsylvania,Duncannon,58375.5
Wisconsin,Platteville,58358.7
Arkansas,"Bella Vista",58354.5
California,"Lake Hughes",58354
Florida,"Gulf Breeze",58344
Kentucky,"Fort Mitchell",58341.5
California,"South San Gabriel",58314
Michigan,Fremont,58311
Nebraska,"David City",58291
Texas,Groves,58285
Michigan,Ypsilanti,58266.5
Texas,Bacliff,58263.5
Illinois,"La Salle",58261.3
Nebraska,Prague,58247.5
Kansas,Goodland,58237
Wisconsin,"Beaver Dam",58235.5
Indiana,Lapel,58234
Tennessee,Corryton,58233.5
Texas,Van,58227.5
Mississippi,Southaven,58224.3
"New York",Hamilton,58222
"New Hampshire",Piermont,58219
Illinois,Harvard,58211.5
Pennsylvania,Cornwall,58205
Pennsylvania,Defiance,58172
"New York",Alden,58163
Vermont,Berlin,58149
Ohio,"New Haven",58142
California,"Santa Paula",58141.3
Connecticut,Pawcatuck,58129
Vermont,Woodbury,58127
Massachusetts,Florence,58099
Texas,Vidor,58093
"North Carolina","Mills River",58086.5
Indiana,Frankton,58080
Ohio,"Mount Hope",58077
Ohio,Fayette,58059
Virginia,"Clear Brook",58058
"New York","North Tonawanda",58056.6
Texas,Hitchcock,58050
Wisconsin,"Hales Corners",58047
Nebraska,Bridgeport,58035
Illinois,Atlanta,58023
"South Dakota",Revillo,58022
Virginia,Windsor,58015
Illinois,"Wood River",57967
Texas,"La Vista",57965.5
Oregon,Reedsport,57956
"New Hampshire",Durham,57940
Texas,"White Deer",57936
Florida,"Punta Gorda",57928
Texas,"Red Oak",57921
Iowa,"New Sharon",57913
Washington,"Otis Orchards",57912
Virginia,Christiansburg,57901
"New York",Youngstown,57895
"North Carolina",Graham,57893.2
Texas,Boyd,57880
Michigan,"Boyne City",57876
Texas,Leggett,57872
Wisconsin,Amherst,57869
"West Virginia",Williamstown,57866
California,"Temple City",57857.3
Missouri,"Carl Junction",57826
Hawaii,Kahuku,57803
Mississippi,"Long Beach",57801
Pennsylvania,"Pocono Pines",57797
"New York",Waterloo,57796
Massachusetts,Rockport,57795
Washington,Garfield,57792
Illinois,Riverton,57789
Illinois,Varna,57775
Pennsylvania,Aldan,57770
"New York",Alexander,57765
Louisiana,Maurepas,57753
"Rhode Island",Riverside,57739
Missouri,"St Louis",57737.5
"South Carolina",Cayce,57727.5
Georgia,Pooler,57712
Alabama,Brewton,57710
"North Dakota",Forman,57708
Illinois,Germantown,57699
Pennsylvania,Hellertown,57677.5
Oregon,Aloha,57676
Illinois,"Red Bud",57667
Minnesota,Foley,57657
Nevada,Gardnerville,57644.7
Washington,Everson,57641
"North Dakota",Lakota,57637
Missouri,"Maryland Heights",57637
Pennsylvania,Elizabethtown,57636
Georgia,Norcross,57619.7
Indiana,Sellersburg,57619
Pennsylvania,Aliquippa,57618.3
Delaware,Camden,57613
Indiana,Laurel,57607
Hawaii,Kihei,57590.5
Virginia,Hampton,57586.4
Wisconsin,Shawano,57586
Louisiana,Walker,57582
Michigan,"Lake Odessa",57571
Pennsylvania,Millersburg,57563
Ohio,Bellaire,57535.5
Oregon,Blachly,57533
Illinois,Colona,57529
Alabama,Hartselle,57511
Maine,Holden,57482.5
Minnesota,"South Saint Paul",57470
Massachusetts,Upton,57452
Wyoming,Sheridan,57433
"New Jersey","Island Heights",57426.5
Connecticut,"East Hartford",57420
"New York",Perry,57420
Wisconsin,Hayward,57419
"New York","Sea Cliff",57414
Iowa,Earlville,57409.5
Pennsylvania,"New Stanton",57390
"North Dakota",Kenmare,57386
California,"Mt. Baldy",57383
"New York",Greene,57383
Virginia,Strasburg,57374.5
Wisconsin,Melrose,57374.5
Virginia,Waynesboro,57352.7
Texas,Navasota,57352
Illinois,"Villa Park",57336.7
Illinois,Lostant,57333
Iowa,Wellman,57328
Iowa,Janesville,57312
"South Carolina",Graniteville,57306
"New Jersey",Bristol,57295.5
Minnesota,Hastings,57288
Massachusetts,Salisbury,57283
Massachusetts,Agawam,57281
Ohio,Delphos,57279
"North Dakota",Mandan,57275.5
Delaware,Laurel,57275
Maine,Whitefield,57262
Texas,Weimar,57255
Wisconsin,Ettrick,57245
Colorado,Brush,57219
Pennsylvania,Seneca,57218
Louisiana,"Denham Springs",57213.3
Illinois,Atwood,57207
"New York",Lyons,57201
Florida,Marathon,57193
Minnesota,"Grand Marais",57182
Michigan,Coldwater,57175
Maryland,Hebron,57173
Florida,Bradenton,57166.6
Michigan,Negaunee,57163
"South Carolina",Pendelton,57161
"New Jersey","Browns Mills",57154
"North Dakota",Adams,57151
"North Dakota",Lignite,57142
Michigan,Merrill,57142
Iowa,Dyersville,57137
Wisconsin,Medford,57130
Massachusetts,Sturbridge,57130
Wisconsin,Edgerton,57128.5
Ohio,Columbus,57126.9
Wisconsin,Newton,57126
Pennsylvania,"Kennett Square",57122.5
"North Carolina","Winston Salem",57116.2
Iowa,Tripoli,57112
Hawaii,Kapaau,57108
Tennessee,Cordova,57107.8
Wisconsin,"New Richmond",57106
Pennsylvania,Gettysburg,57103.5
California,Wildomar,57102.5
"New Jersey","Roselle Park",57098
"New York",Ovid,57086
"New York",Coxsackie,57083.5
Florida,Astatula,57072
Illinois,Edinburg,57067
Minnesota,"Clara City",57062.5
Illinois,Sparland,57058
Ohio,"North Olmsted",57050.8
"North Dakota",Hazen,57050
Illinois,Steward,57045
Georgia,Hampton,57044.5
Alabama,Mobile,57038
Florida,Alva,57012
Vermont,Wolcott,57009
Wisconsin,"Hazel Green",56996
Illinois,Lincolnwood,56994
Indiana,Huntingburg,56993
Ohio,Rossford,56982
Missouri,Chillicothe,56968.5
California,"Laguna Hills",56957
Minnesota,Cambridge,56905.3
Missouri,Mexico,56905
Illinois,Willowbrook,56904
"North Carolina",Saxapahaw,56889
"New Jersey","Port Norris",56888.5
Indiana,Fairland,56880
Oregon,Vernonia,56867
Wisconsin,Jefferson,56853
Texas,Stafford,56852
Ohio,Findlay,56851.8
Michigan,"New Buffalo",56847
Alabama,"Muscle Shoals",56846.7
Indiana,Delphi,56846
Iowa,Early,56845
Oklahoma,Ramona,56838
Connecticut,Naugatuck,56832.3
Oklahoma,Lawton,56810.8
Pennsylvania,Penbrook,56810
Delaware,Milford,56810
Pennsylvania,Oakmont,56803.7
"North Carolina",Timberlake,56799
Virginia,"Church Road",56792
Indiana,Brownstown,56785
Vermont,"Essex Junction",56778
Texas,Charlotte,56774
Iowa,Manly,56756
California,Janesville,56751
Ohio,"Richmond Heights",56744
Virginia,"Blue Ridge",56744
Oklahoma,Hollis,56734
Texas,Lubbock,56733.5
Pennsylvania,Wilkes-barre,56725.5
Pennsylvania,Shippenville,56725
Utah,Midvale,56697.3
"New Jersey",Deal,56694
Ohio,Butler,56689
Washington,Milton,56684
Iowa,Primghar,56678
Texas,"Round Top",56665
Alaska,"Eielson Afb",56650
Minnesota,"New Ulm",56633.3
Maine,"Blue Hill",56633
"New York",Watervliet,56625
Vermont,Roxbury,56619.5
California,Westminster,56618.5
Washington,Index,56616
Texas,"Red Rock",56613
Florida,"Mary Esther",56613
Virginia,Lebanon,56609
Idaho,Star,56606
Oklahoma,Tulsa,56594.3
Arizona,Morristown,56588
"New York",Broadalbin,56586
Indiana,Ridgeville,56568
Wisconsin,Galesville,56556
Montana,Bigfork,56552.5
Hawaii,Koloa,56545
Utah,Randolph,56544
California,Hughson,56536
Nebraska,Madrid,56505
California,Davis,56501.6
Kentucky,"Ryland Heights",56489
Michigan,"Berrien Springs",56489
Wisconsin,Lannon,56479
Illinois,Glasford,56463
Georgia,Emerson,56461
Pennsylvania,Leechburg,56448
Iowa,Bedford,56427
Louisiana,Luling,56399
Georgia,Clarkston,56398
Minnesota,"North Mankato",56392
Virginia,Kilmarnock,56378
Iowa,"Rock Rapids",56371
Virginia,"Hot Springs",56354
Illinois,Potomac,56353
California,Firebaugh,56349
Tennessee,Flintville,56346
Indiana,Upland,56344
Indiana,Denver,56337
Colorado,"Steamboat Springs",56336
Pennsylvania,Fenelton,56332
Ohio,Sylvania,56332
"New Jersey",Somerville,56330
Oklahoma,Hooker,56329
Connecticut,Norwich,56328
Pennsylvania,"Forty Fort",56328
Texas,Taylor,56324.5
Wisconsin,Onalaska,56315
Florida,Tavernier,56303.5
Kansas,Ottawa,56296.5
Michigan,Leslie,56293.5
Texas,Belton,56291
Ohio,Sharpsville,56286
Illinois,"Green Valley",56279
Pennsylvania,Ridgway,56278
Texas,Kyle,56270.5
Texas,Stockdale,56264
Illinois,"East Moline",56260.3
Wyoming,Glenrock,56257
Texas,Rhome,56255
Pennsylvania,Ambler,56245
Pennsylvania,Souderton,56242.5
Washington,Wenatchee,56226.3
Wisconsin,Darien,56224
Nebraska,Clarkson,56221
Arizona,Tempe,56220
Maryland,Middletown,56218
"North Carolina",Fuquay-varina,56207
Florida,Apalachicola,56171
Oklahoma,Claremore,56168.5
"New York","Slaterville Springs",56161
Michigan,Auburn,56146
Indiana,Ellettsville,56138
Colorado,Maybell,56134
California,"Fort Dick",56124
Washington,Vaughn,56118
"North Dakota",Hettinger,56109
"New York",Astoria,56106.5
Montana,Cascade,56106
"New York",Verona,56105
Indiana,Monroe,56102
Pennsylvania,Hellam,56099
Massachusetts,Millbury,56087.5
"South Carolina","Murrells Inlet",56081.5
Connecticut,Torrington,56080.2
Illinois,"Grand Ridge",56067
"New Hampshire",Fitzwilliam,56067
"South Dakota",Milbank,56064
Ohio,Hicksville,56059
Missouri,Ozark,56020.3
Michigan,Britton,56007
"New York",Morrisville,56003
Iowa,Ames,55986
Michigan,Trenton,55950
Illinois,Moline,55948
Missouri,"High Ridge",55939.5
Oregon,Gladstone,55936
Minnesota,"Moose Lake",55934.5
Ohio,Clyde,55934
Louisiana,Harahan,55930
Utah,Grantsville,55922
Maine,Veazie,55918
Montana,Lolo,55912
Kansas,Edwardsville,55909
Massachusetts,Centerville,55908.5
"North Dakota","New Salem",55890
"North Carolina",Rtp,55887
Washington,Othello,55879
Alabama,"New Market",55878.5
Minnesota,Wrenshall,55877
Oregon,Madras,55873
Florida,"Saint Marks",55861
Iowa,Tipton,55849
Illinois,Rosemont,55845
Texas,Roxton,55831
Wisconsin,"Fish Creek",55831
Illinois,Salem,55830
Michigan,Edwardsburg,55822
Indiana,Sweetser,55815
Nebraska,Hampton,55814.5
Nebraska,Pleasanton,55807
Missouri,"St. Charles",55800
Colorado,Holyoke,55759
Illinois,Sheridan,55750
Pennsylvania,"East Stroudsburg",55746
California,Fallbrook,55744
Oregon,Keizer,55733.2
Delaware,Felton,55728
"New Jersey","Neptune City",55717
Michigan,Muskegon,55709.3
Massachusetts,Haverhill,55699.8
"New York",Maspeth,55664.3
Washington,Graham,55663
Texas,Seadrift,55657
Indiana,Schererville,55649.5
Vermont,Barre,55645
Minnesota,Coleraine,55641
Arkansas,Hackett,55632
Indiana,"New Whiteland",55631
Virginia,"Bon Air",55629.5
Missouri,Trenton,55623
Nebraska,Elmwood,55617
Virginia,"North Tazewell",55600
Minnesota,Barnesville,55585.5
Idaho,"St. Anthony",55567
Texas,Gatesville,55566.5
Ohio,"South Euclid",55548.5
"New York","Port Chester",55535
Arizona,"Green Valley",55530
Florida,"West Palm Beach",55515.5
Wisconsin,Harshaw,55509
Missouri,Iberia,55508
Kansas,Hays,55496
California,"King City",55485.7
Michigan,Norway,55484
Ohio,Winesburg,55477
Ohio,Lebanon,55477
"New York",Burt,55471
Ohio,Pitsburg,55461
Connecticut,Moosup,55454
California,Placerville,55445.6
Indiana,Muncie,55443
Wisconsin,"La Valle",55442
Texas,Orange,55439
"North Carolina",Highlands,55410
Tennessee,Culleoka,55409
Wisconsin,Brillion,55409
California,"South Pasadena",55405
Ohio,"South Webster",55405
Kentucky,Florence,55404.3
"New Jersey",Camden,55402.9
Iowa,Osage,55391
Texas,Goliad,55390
Colorado,Gunnison,55386.3
Pennsylvania,"Mc Kean",55363
Vermont,Swanton,55356
Michigan,"North Branch",55347
Indiana,"New Palestine",55320
Vermont,Middlebury,55313
Montana,Arlee,55306
"North Dakota","New England",55304
California,Kelseyville,55303
"New Hampshire",Jefferson,55299
Louisiana,Laplace,55297.5
Minnesota,Garfield,55272
Washington,Goldendale,55272
Mississippi,Weir,55270
Wisconsin,Boyceville,55264
Michigan,Sunfield,55254.5
Pennsylvania,Palmerton,55248
Georgia,Adairsville,55242
Oklahoma,Forgan,55239.5
Pennsylvania,Cheswick,55222
Delaware,Millsboro,55221.2
"West Virginia",Bridgeport,55218
Maryland,Berlin,55214.8
Kansas,Richmond,55205
Missouri,"Hawk Point",55203
Oklahoma,Yale,55203
"North Carolina",Havelock,55198.5
Wisconsin,Maple,55193
Pennsylvania,Littlestown,55186
Ohio,"Grove City",55180.7
Kansas,Marysville,55172
"North Carolina","Knotts Island",55156
Minnesota,"Sleepy Eye",55140.7
Louisiana,"New Roads",55130
Iowa,"Pleasant Hill",55119
Missouri,"St Robert",55110
Iowa,Bernard,55109
Ohio,Ridgeway,55098
Minnesota,Ponsford,55085
California,"Port Hueneme",55084.5
Massachusetts,Whately,55056
Michigan,Kalamazoo,55050.1
Maine,"North Berwick",55047
Minnesota,Bemidji,55046.5
"New Jersey","South River",55046
Georgia,Morganton,55045
Minnesota,Sartell,55044.7
Missouri,Riverside,55036
Illinois,"Round Lake",55029
Florida,"Pt Charlotte",55027.5
Oklahoma,Sharon,55020
Illinois,Clifton,55011
Kentucky,"Morning View",54966
Ohio,Williamsport,54958
Mississippi,Nettleton,54943
Ohio,Sarahsville,54941
Michigan,Clarksville,54933
Louisiana,"Golden Meadow",54929
Illinois,Greenview,54923
"North Carolina",Fairview,54918
Michigan,Bridgeport,54908
"New York",Dryden,54897
Kansas,Halstead,54893
Michigan,"South Lyon",54890
Kansas,Salina,54889
Minnesota,Sherburn,54889
Illinois,Hartsburg,54882.5
Ohio,Toledo,54879.3
Ohio,Amanda,54878
Florida,"Babson Park",54877
Texas,Corrigan,54868
Nebraska,Pierce,54860
Louisiana,"St. Bernard",54857
Washington,Kingston,54848.5
Indiana,Mooresville,54847
Michigan,Hastings,54846.7
Alabama,Wilsonville,54838
Illinois,Woodland,54836
Pennsylvania,Charleroi,54835
Idaho,Firth,54833
Georgia,Mableton,54831.5
Tennessee,Yorkville,54828
"New York",Oswego,54812
Arizona,Maricopa,54811.5
Minnesota,"Saint James",54791
California,"Catheys Valley",54789
Maryland,Delmar,54772.5
Ohio,Cleves,54768.5
"North Dakota","Saint Thomas",54768
"New York",Accord,54763
Illinois,Troy,54763
Virginia,Carrsville,54756
"New Hampshire",Lebanon,54753
Iowa,Adel,54739
"North Carolina","State Road",54707
Texas,Dalhart,54699
Michigan,"Swartz Creek",54693
Kansas,Humboldt,54692
Texas,Bastrop,54672.3
"New Jersey","Gloucester City",54663
"New York",Ridgewood,54656.8
Virginia,"West Point",54646.5
Idaho,Plummer,54644
"New York",Mayville,54625
Oklahoma,Perry,54623
Michigan,Ubly,54623
"West Virginia","Powhatan Point",54619
"New Jersey","Joint Base Mdl",54618
"New York","Tioga Center",54615.5
Illinois,Petersburg,54607
"Rhode Island","North Providence",54597
Utah,"Pleasant Grove",54592
Texas,Duncanville,54580
Massachusetts,"West Yarmouth",54579.5
Indiana,Shoals,54570
Wisconsin,Reedsville,54568.5
Indiana,"Lake Village",54561
Iowa,Prescott,54550.5
Kentucky,Sonora,54545.5
Indiana,Veedersburg,54544
Louisiana,Gretna,54542.8
Maryland,Cecilton,54524
Wisconsin,Mishicot,54521.5
Ohio,Eastlake,54510.5
Alabama,"Pell City",54496
Illinois,"Farmer City",54483
"New York",Elbridge,54482
Pennsylvania,Montoursville,54476
Illinois,Matteson,54460
"New Jersey",Pennsville,54452.5
"New York",Pawling,54448
Minnesota,Superior,54442
Texas,Fredericksburg,54437
California,"Penn Valley",54433
Texas,Henrietta,54426
"New York",Lewiston,54419
Missouri,Hardin,54415
Michigan,Grandville,54404
"South Carolina",Elgin,54400
Illinois,"Park Forest",54399
"New York",Carthage,54392
"New York","Seneca Falls",54383.3
Alaska,Hoonah,54382.5
Illinois,"Mount Pulaski",54381
Washington,Toutle,54380
Michigan,Allendale,54368.3
Washington,Sedro-woolley,54359.5
Minnesota,Pierz,54352.7
Washington,Kalama,54349
"North Dakota",Crosby,54348
California,Tujunga,54341.5
Utah,Magna,54325.7
"New Jersey",Lawrenceville,54319.5
Nebraska,Seward,54318
Ohio,Lakewood,54316.4
"South Dakota",Colton,54313
Illinois,Bement,54305.5
Minnesota,Glencoe,54297.2
Montana,Bonner,54293
Texas,Whitehouse,54289.5
Colorado,"Colorado City",54286
"New Jersey","North Brunswick",54280
Indiana,Linton,54274.7
Illinois,Carpentersville,54274.3
"New York",Dexter,54266.3
Iowa,Reinbeck,54257
Georgia,Albany,54255.5
Arkansas,Farmington,54245.5
"South Dakota","Box Elder",54241.5
Connecticut,Derby,54239
"North Dakota",Edgeley,54233
Ohio,Jamestown,54229
Nebraska,Aurora,54226
Minnesota,"Long Prairie",54217
Arizona,Avondale,54213
Pennsylvania,"West Sunbury",54200.7
"New York",Canandaigua,54200.3
Ohio,Bristolville,54195
Pennsylvania,Blacksville,54193
Iowa,"Mason City",54186.6
Pennsylvania,Cochranton,54180
Tennessee,"Soddy Daisy",54162
Ohio,Beallsville,54157
Florida,"Madeira Beach",54155
Idaho,"Bonners Ferry",54143
Pennsylvania,Steelton,54140.5
Alabama,Crossville,54135
Texas,Hallettsville,54134
Indiana,Speedway,54131.5
Ohio,"North Ridgeville",54122
Indiana,Redkey,54122
Oklahoma,Helena,54118
"New York",Westmoreland,54115
Illinois,Ladd,54106
California,Carson,54105
Maine,Bethel,54101
Alabama,Ohatchee,54091
California,Rialto,54083.7
"New Jersey","Perth Amboy",54068.7
Oregon,Turner,54063.3
Pennsylvania,Pittston,54046.6
"New York",Elizabethtown,54045
Tennessee,Hermitage,54018.7
Utah,Monticello,54007
Delaware,"New Castle",54003.2
Ohio,"Rock Creek",53995
"New York","South Kortright",53981
Utah,Beryl,53976.5
Missouri,Higginsville,53975
Alabama,Deatsville,53966.5
Michigan,"Clinton Township",53961.9
Virginia,Thaxton,53952
Utah,Springville,53948.5
California,Manteca,53947.1
Louisiana,"Cut Off",53934
Kentucky,Bellevue,53934
Massachusetts,Roslindale,53927
Vermont,"Middletown Springs",53926
Illinois,Ashmore,53926
Arizona,Marana,53899.5
Virginia,"Stuarts Draft",53895
Michigan,Clinton,53891
Illinois,Steeleville,53860
Virginia,Heathsville,53859
Illinois,Capron,53855
Wisconsin,"Lake Mills",53854
Kentucky,Midway,53851
Missouri,"Mound City",53845
Nebraska,Alliance,53840
California,Oceanside,53834.3
Illinois,Nachusa,53831
"New York",Rome,53830.2
"New York",Almond,53827
Oregon,Stanfield,53818
Utah,"Bear River City",53818
Florida,Rockledge,53812
Minnesota,Marshall,53807
Wyoming,"St. Stephens",53783
Oregon,Brookings,53781
Indiana,Claypool,53764
California,Phelan,53757.5
Virginia,Washington,53747
Utah,Kearns,53738.3
California,Ceres,53734
California,Patterson,53725
"New Jersey",Galloway,53724
"New York",Mexico,53720
Texas,Bynum,53714
"New York","Richfield Springs",53713
"North Carolina","Hope Mills",53709.5
Texas,West,53703.5
Florida,"Dania Beach",53684
"New York",Warrensburg,53682
Texas,Claude,53671
Virginia,Bridgewater,53658
Illinois,Worden,53656
Ohio,Edison,53653
Kansas,Pratt,53650
Tennessee,Macon,53644
Texas,Windthorst,53638
Maryland,Reisterstown,53637.5
Missouri,Greenville,53626
Maine,"Lisbon Falls",53619
Michigan,Hartford,53613
Florida,"Merritt Island",53612.2
"West Virginia",Beverly,53609
Vermont,Westminster,53606
Virginia,Wise,53595
Minnesota,Cokato,53588
Arizona,Florence,53580
Kansas,Everest,53558
Wisconsin,Wautoma,53549
Minnesota,Iron,53548
Oklahoma,Washington,53546
Wisconsin,Warrens,53544
Florida,"Port Orange",53541.9
Indiana,Boonville,53541.5
Iowa,Boxholm,53517
Tennessee,Jonesborough,53516
Pennsylvania,Waterford,53515.5
Kansas,Fairbury,53513
Pennsylvania,Muncy,53506.5
Texas,Poteet,53502
Pennsylvania,"South Park",53489
Illinois,Savanna,53483.5
Minnesota,"Spring Valley",53482
Massachusetts,Lowell,53477.8
Kansas,Eskridge,53477
Maine,Benton,53465
Indiana,Poseyville,53462.5
Delaware,Frederica,53459
Missouri,Centralia,53438
Tennessee,Lavergne,53433.5
"New York",Fulton,53418.8
Texas,Eustace,53405
Illinois,Shabbona,53396
Ohio,Thornville,53389
Virginia,Monroe,53375
"New York",Schenevus,53371
"New York","Spring Valley",53353.2
"South Carolina",Clover,53350.3
Pennsylvania,"White Haven",53350
Pennsylvania,Boyertown,53337.5
Oregon,Cornelius,53317
Maine,"South Bristol",53313
Missouri,Easton,53304.5
Texas,Yorktown,53291
California,"San Bernardino",53289.9
Wisconsin,"Solon Springs",53276
Connecticut,Westbrook,53275
Pennsylvania,"Mill Hall",53265
Alabama,Newton,53258
Michigan,"Saint Ignace",53255
Georgia,"Sandy Springs",53254
Pennsylvania,Stroudsburg,53251
"North Carolina",Pittsboro,53247
Pennsylvania,Fairfield,53239
Arkansas,Greenwood,53233
Oregon,Phoenix,53217
Kansas,Buhler,53208
"New York",Champlain,53198
Iowa,"Little Rock",53195
"New Jersey","West Cape May",53181
Iowa,Delhi,53176
"South Carolina","Garden City",53173
Minnesota,Fertile,53165
Maine,"South Gardiner",53161
Georgia,Fairburn,53160
California,"Bella Vista",53157
Wisconsin,Readfield,53143
"South Dakota",Pierre,53142
Illinois,Bartonville,53138
Wisconsin,"Port Edwards",53138
California,"San Marcos",53125.5
Ohio,Woodville,53123.5
